"Date","Price","Open","High","Low","Vol.","Change %"
"06/20/2002","4.870","4.855","4.880","4.845","10.79K","0.58%"
"06/19/2002","4.842","4.855","4.915","4.835","10.91K","-0.06%"
"06/18/2002","4.845","4.823","4.865","4.815","11.63K","0.46%"
"06/17/2002","4.823","4.845","4.850","4.800","8.69K","-0.56%"
"06/14/2002","4.850","4.835","4.895","4.830","5.35K","0.37%"
"06/13/2002","4.832","4.915","4.915","4.820","8.58K","-1.69%"
"06/12/2002","4.915","4.890","4.955","4.870","14.69K","0.68%"
"06/11/2002","4.882","4.912","4.925","4.790","11.58K","-0.61%"
"06/10/2002","4.912","4.975","4.975","4.890","22.36K","-1.37%"
"06/07/2002","4.980","4.990","5.055","4.955","9.21K","-0.30%"
"06/06/2002","4.995","4.945","5.015","4.915","10.17K","1.01%"
"06/05/2002","4.945","5.120","5.120","4.920","12.04K","-3.51%"
"06/04/2002","5.125","5.085","5.150","5.085","24.03K","0.89%"
"06/03/2002","5.080","5.030","5.100","5.010","8.41K","0.75%"
"05/31/2002","5.042","4.990","5.075","4.960","8.43K","1.14%"
"05/30/2002","4.985","4.950","4.990","4.900","18.88K","0.81%"
"05/29/2002","4.945","4.880","4.980","4.860","8.91K","1.29%"
"05/28/2002","4.882","4.825","4.905","4.815","14.20K","0.21%"
"05/24/2002","4.872","4.910","4.915","4.860","8.24K","-0.81%"
"05/23/2002","4.912","4.840","4.920","4.770","6.05K","1.49%"
"05/22/2002","4.840","4.835","4.860","4.780","14.07K","-0.10%"
"05/21/2002","4.845","4.775","4.865","4.755","12.21K","1.36%"
"05/20/2002","4.780","4.670","4.790","4.635","26.62K","2.47%"
"05/17/2002","4.665","4.650","4.690","4.620","17.63K","0.32%"
"05/16/2002","4.650","4.635","4.655","4.620","7.40K","0.28%"
"05/15/2002","4.637","4.610","4.645","4.585","4.81K","0.65%"
"05/14/2002","4.607","4.610","4.630","4.580","6.42K","0.00%"
"05/13/2002","4.607","4.670","4.710","4.590","6.16K","-1.35%"
"05/10/2002","4.670","4.630","4.685","4.615","11.36K","0.93%"
"05/09/2002","4.627","4.585","4.635","4.550","10.16K","0.92%"
"05/08/2002","4.585","4.630","4.655","4.560","5.23K","-1.01%"
"05/07/2002","4.632","4.600","4.650","4.595","10.21K","0.43%"
"05/06/2002","4.612","4.610","4.620","4.585","8.91K","-0.07%"
"05/03/2002","4.615","4.560","4.630","4.555","1.85K","1.14%"
"05/02/2002","4.563","4.550","4.570","4.520","6.48K","0.29%"
"05/01/2002","4.550","4.560","4.575","4.525","3.73K","-0.11%"
"04/30/2002","4.555","4.650","4.665","4.525","6.46K","-2.25%"
"04/29/2002","4.660","4.675","4.680","4.625","14.71K","-0.34%"
"04/26/2002","4.676","4.645","4.695","4.610","10.55K","1.21%"
"04/25/2002","4.620","4.570","4.650","4.550","13.38K","1.27%"
"04/24/2002","4.562","4.575","4.605","4.560","10.74K","-0.18%"
"04/23/2002","4.570","4.545","4.595","4.510","6.57K","0.59%"
"04/22/2002","4.543","4.490","4.575","4.490","9.75K","0.89%"
"04/19/2002","4.503","4.500","4.520","4.475","14.69K","0.11%"
"04/18/2002","4.498","4.460","4.555","4.430","4.32K","1.08%"
"04/17/2002","4.450","4.410","4.470","4.405","16.39K","1.02%"
"04/16/2002","4.405","4.475","4.480","4.390","8.46K","-1.01%"
"04/15/2002","4.450","4.595","4.615","4.445","16.71K","-3.11%"
"04/12/2002","4.593","4.585","4.605","4.560","20.45K","0.22%"
"04/11/2002","4.583","4.620","4.630","4.565","4.27K","-0.97%"
"04/10/2002","4.628","4.555","4.645","4.535","11.01K","1.54%"
"04/09/2002","4.558","4.565","4.580","4.530","10.97K","-0.26%"
"04/08/2002","4.570","4.580","4.605","4.550","8.09K","-0.22%"
"04/05/2002","4.580","4.625","4.645","4.565","6.22K","-0.97%"
"04/04/2002","4.625","4.665","4.670","4.600","9.34K","-0.90%"
"04/03/2002","4.667","4.745","4.750","4.655","9.22K","-1.69%"
"04/02/2002","4.747","4.690","4.750","4.670","11.09K","1.00%"
"04/01/2002","4.700","4.670","4.705","4.645","9.20K","1.08%"
"03/28/2002","4.650","4.680","4.705","4.640","6.13K","-0.64%"
"03/27/2002","4.680","4.595","4.690","4.590","9.63K","2.07%"
"03/26/2002","4.585","4.545","4.605","4.535","15.36K","0.11%"
"03/25/2002","4.580","4.550","4.605","4.515","5.03K","0.88%"
"03/22/2002","4.540","4.510","4.575","4.500","6.37K","0.71%"
"03/21/2002","4.508","4.530","4.535","4.500","7.56K","-0.55%"
"03/20/2002","4.533","4.530","4.545","4.490","3.43K","0.22%"
"03/19/2002","4.523","4.505","4.580","4.500","4.82K","0.44%"
"03/18/2002","4.503","4.495","4.530","4.490","7.33K","0.22%"
"03/15/2002","4.493","4.505","4.525","4.450","3.22K","-0.16%"
"03/14/2002","4.500","4.535","4.555","4.485","6.02K","-0.62%"
"03/13/2002","4.528","4.495","4.540","4.490","6.51K","0.67%"
"03/12/2002","4.498","4.485","4.545","4.475","3.35K","0.29%"
"03/11/2002","4.485","4.505","4.550","4.475","7.03K","-0.44%"
"03/08/2002","4.505","4.480","4.570","4.455","4.67K","0.56%"
"03/07/2002","4.480","4.530","4.530","4.455","8.17K","-1.10%"
"03/06/2002","4.530","4.560","4.560","4.495","7.13K","-0.55%"
"03/05/2002","4.555","4.600","4.640","4.545","6.92K","-1.02%"
"03/04/2002","4.602","4.560","4.640","4.550","10.78K","0.77%"
"03/01/2002","4.567","4.515","4.605","4.470","9.10K","1.11%"
"02/28/2002","4.517","4.440","4.520","4.415","13.14K","1.62%"
"02/27/2002","4.445","4.440","4.485","4.430","13.15K","0.50%"
"02/26/2002","4.423","4.350","4.440","4.350","8.99K","1.26%"
"02/25/2002","4.368","4.395","4.400","4.340","16.37K","-0.68%"
"02/22/2002","4.398","4.420","4.435","4.390","10.63K","-0.50%"
"02/21/2002","4.420","4.390","4.435","4.365","4.48K","0.45%"
"02/20/2002","4.400","4.465","4.510","4.370","6.14K","-1.57%"
"02/19/2002","4.470","4.525","4.555","4.460","10.53K","-1.50%"
"02/15/2002","4.538","4.535","4.595","4.515","7.95K","0.18%"
"02/14/2002","4.530","4.500","4.565","4.475","10.33K","0.55%"
"02/13/2002","4.505","4.485","4.520","4.420","15.09K","0.45%"
"02/12/2002","4.485","4.415","4.490","4.365","10.45K","1.59%"
"02/11/2002","4.415","4.450","4.455","4.360","9.33K","-0.90%"
"02/08/2002","4.455","4.350","4.490","4.350","6.66K","2.53%"
"02/07/2002","4.345","4.370","4.390","4.340","12.88K","-0.46%"
"02/06/2002","4.365","4.400","4.485","4.360","6.48K","-0.73%"
"02/05/2002","4.397","4.300","4.410","4.295","13.07K","2.37%"
"02/04/2002","4.295","4.300","4.320","4.255","13.72K","-0.42%"
"02/01/2002","4.313","4.230","4.335","4.230","7.21K","2.13%"
"01/31/2002","4.223","4.290","4.295","4.210","13.42K","-1.63%"
"01/30/2002","4.293","4.305","4.310","4.250","11.68K","-0.05%"
"01/29/2002","4.295","4.245","4.320","4.225","7.71K","1.06%"
"01/28/2002","4.250","4.310","4.315","4.240","11.37K","-1.28%"
"01/25/2002","4.305","4.275","4.335","4.270","7.63K","0.75%"
"01/24/2002","4.273","4.265","4.305","4.245","7.07K","0.31%"
"01/23/2002","4.260","4.280","4.315","4.255","8.77K","-0.65%"
"01/22/2002","4.288","4.350","4.365","4.260","10.20K","-1.31%"
"01/18/2002","4.345","4.450","4.460","4.330","14.27K","-2.25%"
"01/17/2002","4.445","4.560","4.560","4.440","14.70K","-2.56%"
"01/16/2002","4.562","4.555","4.595","4.475","10.55K","0.15%"
"01/15/2002","4.555","4.515","4.580","4.460","9.01K","0.89%"
"01/14/2002","4.515","4.690","4.690","4.510","9.94K","-3.90%"
"01/11/2002","4.698","4.690","4.730","4.665","11.79K","-0.04%"
"01/10/2002","4.700","4.715","4.775","4.680","7.82K","-0.21%"
"01/09/2002","4.710","4.640","4.735","4.630","13.73K","1.51%"
"01/08/2002","4.640","4.660","4.690","4.585","12.37K","-0.58%"
"01/07/2002","4.667","4.645","4.685","4.575","9.90K","0.37%"
"01/04/2002","4.650","4.610","4.675","4.520","11.08K","0.91%"
"01/03/2002","4.608","4.535","4.650","4.520","18.84K","1.61%"
"01/02/2002","4.535","4.575","4.595","4.530","13.01K","-1.16%"
"12/31/2001","4.588","4.485","4.635","4.460","9.76K","2.00%"
"12/28/2001","4.498","4.465","4.505","4.405","12.78K","0.67%"
"12/27/2001","4.468","4.535","4.560","4.460","6.43K","-1.65%"
"12/26/2001","4.543","4.470","4.555","4.450","8.79K","1.59%"
"12/21/2001","4.472","4.400","4.495","4.395","8.61K","1.64%"
"12/20/2001","4.400","4.320","4.430","4.305","10.15K","2.14%"
"12/19/2001","4.308","4.415","4.455","4.300","10.15K","-2.53%"
"12/18/2001","4.420","4.360","4.425","4.355","14.40K","1.26%"
"12/17/2001","4.365","4.360","4.385","4.325","9.23K","0.07%"
"12/14/2001","4.362","4.285","4.395","4.275","5.33K","1.92%"
"12/13/2001","4.280","4.265","4.295","4.255","13.34K","0.35%"
"12/12/2001","4.265","4.270","4.310","4.255","7.66K","-0.23%"
"12/11/2001","4.275","4.240","4.295","4.230","6.66K","0.75%"
"12/10/2001","4.243","4.270","4.275","4.215","5.49K","-0.59%"
"12/07/2001","4.268","4.230","4.290","4.220","3.89K","0.71%"
"12/06/2001","4.238","4.205","4.275","4.195","8.21K","0.90%"
"12/05/2001","4.200","4.153","4.210","4.125","9.21K","1.13%"
"12/04/2001","4.153","4.240","4.240","4.145","8.52K","-1.75%"
"12/03/2001","4.227","4.160","4.250","4.145","7.49K","1.68%"
"11/30/2001","4.157","4.110","4.195","4.100","11.45K","1.46%"
"11/29/2001","4.097","4.140","4.190","4.090","9.31K","-0.44%"
"11/28/2001","4.115","4.040","4.140","4.040","8.75K","1.86%"
"11/27/2001","4.040","4.020","4.050","4.020","16.32K","0.30%"
"11/26/2001","4.028","4.040","4.060","4.020","16.63K","-0.17%"
"11/21/2001","4.035","4.058","4.065","4.015","12.45K","-0.37%"
"11/20/2001","4.050","4.050","4.075","4.040","6.73K","-0.20%"
"11/19/2001","4.058","4.100","4.110","4.045","5.58K","-0.90%"
"11/16/2001","4.095","4.115","4.120","4.085","5.85K","-0.32%"
"11/15/2001","4.108","4.145","4.150","4.080","3.81K","-0.84%"
"11/14/2001","4.143","4.155","4.175","4.130","4.28K","0.07%"
"11/13/2001","4.140","4.115","4.155","4.065","4.98K","0.53%"
"11/12/2001","4.118","4.080","4.210","4.080","7.83K","0.93%"
"11/09/2001","4.080","4.080","4.100","4.055","7.87K","0.05%"
"11/08/2001","4.078","4.135","4.140","4.070","6.19K","-1.21%"
"11/07/2001","4.128","4.120","4.145","4.105","6.44K","0.24%"
"11/06/2001","4.118","4.090","4.140","4.080","6.59K","0.49%"
"11/05/2001","4.098","4.120","4.125","4.080","7.02K","-0.29%"
"11/02/2001","4.110","4.220","4.230","4.105","7.02K","-2.31%"
"11/01/2001","4.207","4.220","4.240","4.205","18.14K","-0.43%"
"10/31/2001","4.225","4.260","4.275","4.190","4.39K","-0.89%"
"10/30/2001","4.263","4.255","4.285","4.250","8.36K","0.47%"
"10/29/2001","4.243","4.230","4.260","4.225","5.03K","0.66%"
"10/26/2001","4.215","4.225","4.240","4.210","3.51K","-0.12%"
"10/25/2001","4.220","4.215","4.240","4.185","5.70K","0.12%"
"10/24/2001","4.215","4.240","4.260","4.210","7.77K","-0.66%"
"10/23/2001","4.243","4.235","4.265","4.225","4.73K","0.19%"
"10/22/2001","4.235","4.280","4.290","4.205","4.72K","-0.89%"
"10/19/2001","4.273","4.265","4.305","4.245","8.08K","0.23%"
"10/18/2001","4.263","4.370","4.385","4.240","7.58K","-2.45%"
"10/17/2001","4.370","4.350","4.400","4.340","19.25K","0.58%"
"10/16/2001","4.345","4.390","4.405","4.330","6.38K","-1.09%"
"10/15/2001","4.393","4.435","4.455","4.370","6.94K","-1.72%"
"10/12/2001","4.470","4.430","4.490","4.410","8.05K","1.02%"
"10/11/2001","4.425","4.440","4.450","4.395","7.21K","-0.34%"
"10/10/2001","4.440","4.525","4.565","4.425","9.74K","-2.42%"
"10/09/2001","4.550","4.670","4.675","4.535","13.04K","-2.57%"
"10/08/2001","4.670","4.700","4.725","4.650","11.36K","-0.32%"
"10/05/2001","4.685","4.650","4.690","4.645","4.91K","0.64%"
"10/04/2001","4.655","4.630","4.730","4.615","3.75K","0.43%"
"10/03/2001","4.635","4.650","4.690","4.615","12.32K","-0.32%"
"10/02/2001","4.650","4.675","4.675","4.615","9.72K","-0.36%"
"10/01/2001","4.667","4.665","4.690","4.615","6.61K","-0.17%"
"09/28/2001","4.675","4.600","4.680","4.585","8.02K","1.45%"
"09/27/2001","4.608","4.615","4.650","4.560","8.54K","-0.15%"
"09/26/2001","4.615","4.535","4.630","4.530","10.70K","1.50%"
"09/25/2001","4.547","4.590","4.615","4.515","6.90K","-1.04%"
"09/24/2001","4.595","4.625","4.630","4.505","5.49K","-0.48%"
"09/21/2001","4.617","4.540","4.650","4.540","8.04K","1.81%"
"09/20/2001","4.535","4.710","4.710","4.465","14.40K","-4.43%"
"09/19/2001","4.745","4.470","4.760","4.450","19.55K","6.08%"
"09/18/2001","4.473","4.400","4.480","4.365","29.58K","1.36%"
"09/17/2001","4.413","4.340","4.425","4.290","13.70K","1.92%"
"09/14/2001","4.330","4.300","4.345","4.270","15.97K","2.49%"
"09/11/2001","4.225","4.195","4.230","4.180","2.03K","0.76%"
"09/10/2001","4.193","4.180","4.200","4.175","","0.24%"
"09/07/2001","4.183","4.190","4.210","4.180","2.10K","-0.12%"
"09/06/2001","4.188","4.200","4.210","4.180","3.02K","-0.12%"
"09/05/2001","4.193","4.190","4.205","4.185","1.28K","0.14%"
"09/04/2001","4.187","4.200","4.210","4.180","1.62K","-0.55%"
"08/31/2001","4.210","4.200","4.225","4.190","3.14K","0.17%"
"08/30/2001","4.203","4.225","4.235","4.190","4.35K","0.43%"
"08/29/2001","4.185","4.180","4.200","4.180","11.19K","0.05%"
"08/28/2001","4.183","4.190","4.205","4.180","10.19K","-0.33%"
"08/27/2001","4.197","4.180","4.205","4.160","14.80K","0.29%"
"08/24/2001","4.185","4.215","4.220","4.170","8.60K","-0.83%"
"08/23/2001","4.220","4.200","4.235","4.195","9.92K","0.29%"
"08/22/2001","4.208","4.210","4.230","4.190","6.74K","0.36%"
"08/21/2001","4.193","4.150","4.235","4.145","4.79K","0.96%"
"08/20/2001","4.153","4.260","4.265","4.150","9.68K","-2.63%"
"08/17/2001","4.265","4.195","4.295","4.195","9.03K","1.60%"
"08/16/2001","4.198","4.160","4.230","4.155","12.34K","1.03%"
"08/15/2001","4.155","4.200","4.245","4.125","6.10K","-1.12%"
"08/14/2001","4.202","4.145","4.230","4.135","9.04K","1.33%"
"08/13/2001","4.147","4.150","4.180","4.125","7.71K","0.05%"
"08/10/2001","4.145","4.215","4.240","4.110","4.81K","-1.71%"
"08/09/2001","4.217","4.145","4.240","4.140","10.16K","1.57%"
"08/08/2001","4.152","4.180","4.180","4.125","8.51K","-0.48%"
"08/07/2001","4.172","4.195","4.200","4.115","4.04K","-0.48%"
"08/06/2001","4.192","4.230","4.230","4.190","7.30K","-0.85%"
"08/03/2001","4.228","4.240","4.240","4.210","3.32K","-0.17%"
"08/02/2001","4.235","4.240","4.255","4.230","2.82K","0.05%"
"08/01/2001","4.233","4.230","4.245","4.225","3.63K","0.12%"
"07/31/2001","4.228","4.205","4.235","4.200","2.75K","0.48%"
"07/30/2001","4.208","4.215","4.240","4.200","3.37K","-0.24%"
"07/27/2001","4.218","4.235","4.245","4.215","2.87K","-0.52%"
"07/26/2001","4.240","4.235","4.275","4.225","2.56K","0.19%"
"07/25/2001","4.232","4.255","4.260","4.225","3.72K","-0.66%"
"07/24/2001","4.260","4.250","4.270","4.235","1.70K","0.00%"
"07/23/2001","4.260","4.250","4.290","4.225","1.84K","0.47%"
"07/20/2001","4.240","4.245","4.250","4.210","3.93K","0.00%"
"07/19/2001","4.240","4.285","4.290","4.205","3.17K","-1.12%"
"07/18/2001","4.288","4.245","4.310","4.190","5.58K","0.94%"
"07/17/2001","4.248","4.210","4.250","4.205","8.10K","0.90%"
"07/16/2001","4.210","4.300","4.315","4.200","3.08K","-2.27%"
"07/13/2001","4.308","4.270","4.315","4.250","8.64K","0.94%"
"07/12/2001","4.268","4.270","4.280","4.240","7.02K","0.19%"
"07/11/2001","4.260","4.265","4.285","4.240","3.22K","-0.07%"
"07/10/2001","4.263","4.240","4.280","4.235","6.16K","0.47%"
"07/09/2001","4.243","4.265","4.285","4.230","3.27K","-0.52%"
"07/06/2001","4.265","4.230","4.270","4.200","4.67K","0.64%"
"07/05/2001","4.238","4.280","4.280","4.230","5.65K","-0.94%"
"07/03/2001","4.278","4.310","4.320","4.265","5.65K","-0.74%"
"07/02/2001","4.310","4.330","4.340","4.280","5.76K","-0.39%"
"06/29/2001","4.327","4.325","4.360","4.320","6.73K","-0.12%"
"06/28/2001","4.332","4.350","4.360","4.315","5.14K","0.63%"
"06/27/2001","4.305","4.350","4.350","4.295","10.85K","-0.99%"
"06/26/2001","4.348","4.295","4.355","4.290","12.38K","1.16%"
"06/25/2001","4.298","4.320","4.325","4.290","19.43K","-0.12%"
"06/22/2001","4.303","4.320","4.345","4.300","9.70K","-0.46%"
"06/21/2001","4.323","4.345","4.360","4.280","4.32K","-0.51%"
"06/20/2001","4.345","4.405","4.410","4.330","","-1.25%"
"06/19/2001","4.400","4.420","4.435","4.395","13.46K","-0.50%"
"06/18/2001","4.422","4.395","4.440","4.370","3.51K","0.50%"
"06/15/2001","4.400","4.465","4.470","4.385","5.04K","-1.57%"
"06/14/2001","4.470","4.420","4.495","4.395","9.16K","1.25%"
"06/13/2001","4.415","4.375","4.425","4.360","13.54K","0.91%"
"06/12/2001","4.375","4.335","4.380","4.330","8.26K","0.85%"
"06/11/2001","4.338","4.370","4.380","4.320","7.76K","-0.73%"
"06/08/2001","4.370","4.340","4.385","4.310","5.40K","0.81%"
"06/07/2001","4.335","4.350","4.350","4.325","9.60K","-0.12%"
"06/06/2001","4.340","4.350","4.375","4.330","6.19K","-0.07%"
"06/05/2001","4.343","4.335","4.375","4.330","6.69K","0.18%"
"06/04/2001","4.335","4.420","4.445","4.325","7.51K","-1.99%"
"06/01/2001","4.423","4.410","4.450","4.385","14.46K","0.29%"
"05/31/2001","4.410","4.455","4.475","4.400","6.53K","-0.79%"
"05/30/2001","4.445","4.550","4.550","4.430","8.17K","-2.09%"
"05/29/2001","4.540","4.575","4.575","4.520","11.71K","-0.94%"
"05/25/2001","4.583","4.610","4.620","4.555","5.37K","-0.80%"
"05/24/2001","4.620","4.580","4.690","4.555","5.39K","0.87%"
"05/23/2001","4.580","4.575","4.605","4.515","15.26K","0.26%"
"05/22/2001","4.568","4.550","4.580","4.525","8.53K","0.40%"
"05/21/2001","4.550","4.585","4.655","4.525","7.42K","-0.59%"
"05/18/2001","4.577","4.490","4.625","4.450","13.88K","1.82%"
"05/17/2001","4.495","4.460","4.510","4.400","20.29K","0.72%"
"05/16/2001","4.463","4.330","4.475","4.330","14.58K","3.31%"
"05/15/2001","4.320","4.355","4.360","4.315","16.71K","-0.85%"
"05/14/2001","4.357","4.335","4.370","4.330","5.55K","0.46%"
"05/11/2001","4.337","4.350","4.365","4.335","3.45K","-0.30%"
"05/10/2001","4.350","4.395","4.420","4.325","3.01K","-1.47%"
"05/09/2001","4.415","4.340","4.425","4.330","9.20K","1.85%"
"05/08/2001","4.335","4.330","4.345","4.320","8.97K","0.18%"
"05/07/2001","4.327","4.355","4.360","4.325","3.44K","-0.76%"
"05/04/2001","4.360","4.370","4.380","4.325","3.95K","-0.11%"
"05/03/2001","4.365","4.395","4.415","4.360","7.47K","-0.68%"
"05/02/2001","4.395","4.390","4.425","4.370","4.78K","0.23%"
"05/01/2001","4.385","4.365","4.395","4.350","3.89K","0.62%"
"04/30/2001","4.358","4.400","4.410","4.350","5.41K","-0.95%"
"04/27/2001","4.400","4.415","4.440","4.395","7.07K","0.53%"
"04/26/2001","4.377","4.370","4.420","4.365","11.20K","0.27%"
"04/25/2001","4.365","4.450","4.465","4.350","10.48K","-1.98%"
"04/24/2001","4.453","4.440","4.485","4.430","19.34K","0.29%"
"04/23/2001","4.440","4.440","4.450","4.395","9.75K","0.00%"
"04/20/2001","4.440","4.435","4.475","4.405","8.37K","0.29%"
"04/19/2001","4.427","4.370","4.445","4.355","10.67K","1.42%"
"04/18/2001","4.365","4.370","4.385","4.320","","-0.07%"
"04/17/2001","4.368","4.440","4.440","4.360","10.08K","-1.62%"
"04/16/2001","4.440","4.375","4.460","4.365","7.19K","1.65%"
"04/12/2001","4.368","4.370","4.385","4.350","9.93K","0.11%"
"04/11/2001","4.363","4.315","4.390","4.305","4.31K","0.88%"
"04/10/2001","4.325","4.320","4.340","4.300","8.52K","0.23%"
"04/09/2001","4.315","4.340","4.355","4.305","3.76K","-0.46%"
"04/06/2001","4.335","4.360","4.370","4.320","3.13K","-0.41%"
"04/05/2001","4.353","4.340","4.360","4.330","6.13K","0.30%"
"04/04/2001","4.340","4.320","4.370","4.295","4.40K","0.63%"
"04/03/2001","4.313","4.320","4.365","4.295","5.81K","-0.05%"
"04/02/2001","4.315","4.300","4.320","4.270","5.33K","0.47%"
"03/30/2001","4.295","4.340","4.340","4.290","4.97K","-0.92%"
"03/29/2001","4.335","4.380","4.390","4.320","6.10K","-0.91%"
"03/28/2001","4.375","4.450","4.450","4.370","5.28K","-1.35%"
"03/27/2001","4.435","4.380","4.460","4.345","5.05K","1.26%"
"03/26/2001","4.380","4.370","4.385","4.350","11.64K","0.39%"
"03/23/2001","4.363","4.350","4.385","4.335","1.80K","0.18%"
"03/22/2001","4.355","4.350","4.360","4.305","3.88K","0.16%"
"03/21/2001","4.348","4.350","4.370","4.330","6.11K","-0.11%"
"03/20/2001","4.353","4.335","4.365","4.320","4.54K","0.76%"
"03/19/2001","4.320","4.305","4.345","4.305","3.65K","0.12%"
"03/16/2001","4.315","4.360","4.370","4.290","","-0.87%"
"03/15/2001","4.353","4.470","4.470","4.340","8.65K","-2.36%"
"03/14/2001","4.458","4.450","4.470","4.415","9.41K","0.18%"
"03/13/2001","4.450","4.445","4.460","4.400","4.85K","0.23%"
"03/12/2001","4.440","4.540","4.550","4.420","7.09K","-1.81%"
"03/09/2001","4.522","4.520","4.550","4.495","7.89K","0.27%"
"03/08/2001","4.510","4.465","4.535","4.450","5.54K","1.01%"
"03/07/2001","4.465","4.455","4.490","4.425","10.07K","0.45%"
"03/06/2001","4.445","4.450","4.470","4.415","4.55K","-0.22%"
"03/05/2001","4.455","4.430","4.480","4.425","4.34K","-0.07%"
"03/02/2001","4.458","4.430","4.485","4.430","3.15K","0.52%"
"03/01/2001","4.435","4.520","4.555","4.425","6.52K","-1.77%"
"02/28/2001","4.515","4.465","4.580","4.445","11.67K","1.17%"
"02/27/2001","4.463","4.500","4.520","4.460","14.25K","0.40%"
"02/26/2001","4.445","4.435","4.460","4.420","11.41K","0.27%"
"02/23/2001","4.433","4.415","4.455","4.370","10.78K","0.41%"
"02/22/2001","4.415","4.410","4.440","4.405","19.60K","0.16%"
"02/21/2001","4.408","4.410","4.440","4.395","6.89K","-0.27%"
"02/20/2001","4.420","4.490","4.505","4.410","8.91K","-1.56%"
"02/16/2001","4.490","4.525","4.530","4.480","10.31K","-0.62%"
